Date,Open,High,Low,Close,Adj Close,Volume,SMA,RSI,EMA,MACD Histogram,VWAP,Upper BB,Lower BB,Stochastic Oscillator,ATR,OBV,MFI,CMF
1999-02-16,124.75,125.625,122.875,122.875,78.230224609375,6915500,124.76875,45.57049405283622,124.13111810359749,-0.32815520461454495,124.69854852039138,128.36821770553064,121.16928229446937,21.019108280254777,2.515625,-23415100.0,36.26831050650008,-0.08507079202256997
1999-02-17,123.1875,125.359375,122.25,122.75,78.1506118774414,7858100,124.646875,45.2376436370301,123.91863839535172,-0.3357745582041036,124.63597209082067,128.35020853565618,120.9435414643438,19.32059447983015,2.5613839285714284,-31273200.0,36.157261899045444,-0.14322659163701776
1999-02-18,123.1875,124.375,122.21875,123.71875,78.76740264892578,9048900,124.5234375,48.38419248893764,123.88788633452839,-0.261060765514409,124.60326201653741,128.17476403210844,120.87211096789157,32.48407643312102,2.5457589285714284,-22224300.0,30.188286669336875,-0.11015972900305424
1999-02-19,124.0,125.75,123.375,124.25,79.10562896728516,5312200,124.59375,50.07819685772121,123.94359612921633,-0.16598398989492097,124.59601791975436,128.16210276386298,121.02539723613704,39.70276008492569,2.5089285714285716,-16912100.0,29.428011335847998,-0.08276574039069193
1999-02-22,124.4375,127.71875,124.28125,127.5625,81.21460723876953,10695800,124.84375,59.09325191562153,124.50035057087536,0.11474301582447129,124.71364218683445,128.5121046254274,121.17539537457257,94.32624113475178,2.6294642857142856,-6216300.0,30.149091585893174,-0.008906232745492498
1999-02-23,127.59375,128.5,126.59375,127.5,81.1747817993164,7770700,125.028125,58.87721191494636,124.96183509843299,0.2814696776808532,124.79166200481697,128.8458737596888,121.21037624031122,86.05664488017429,2.5904017857142856,-13987000.0,37.262797217651276,-0.04004316000895382
1999-02-24,127.84375,128.84375,125.0,125.25,79.74232482910156,7271000,124.9875,51.568100254086076,125.00616816021252,0.2277603795082939,124.80336389127271,128.7760843940087,121.19891560599129,52.18295218295218,2.7020089285714284,-21258000.0,29.108722101242506,-0.11555807701559127
1999-02-25,124.53125,125.28125,122.6875,124.0625,78.98627471923828,11633000,124.9609375,48.169315810817665,124.86098844325676,0.10598877813459692,124.77428895013404,128.76854733832653,121.15332766167346,36.38253638253639,2.693080357142857,-32891000.0,28.18859655075883,-0.07991859061872615
1999-02-26,124.75,124.84375,122.8125,123.5625,78.66789245605469,9621300,124.8046875,46.771515911876264,124.66122099044803,-0.008426413727663215,124.7361931572562,128.5702186601105,121.0391563398895,29.72972972972973,2.6640625,-42512300.0,27.706369353146286,-0.11676021552956438
1999-03-01,123.65625,124.3125,122.375,123.90625,78.88679504394531,7607200,124.6171875,47.89106744671061,124.54507160730218,-0.0583675578584017,124.71606396406708,128.151201904682,121.08317309531797,34.303534303534306,2.677455357142857,-34905100.0,27.93003688105398,-0.11120644363753074
1999-03-02,124.5,125.3125,122.3125,122.8125,78.1904525756836,9651500,124.4125,44.67154811108319,124.27852212925569,-0.15688448090872806,124.65923717826581,127.86147009799188,120.9635299020081,19.75051975051975,2.6785714285714284,-44556600.0,27.76023078587275,-0.09370957048116914
1999-03-03,123.09375,123.5625,121.78125,123.46875,78.60823822021484,7881400,124.2796875,46.97486777081616,124.15394180167789,-0.16864485807145566,124.6309063843664,127.65477735016852,120.90459764983147,23.893805309734514,2.6863839285714284,-36675200.0,27.53700821408964,-0.059041942588224046
1999-03-04,124.0625,125.484375,123.265625,125.03125,79.60306549072266,8256400,124.1609375,52.08904651353371,124.28891229372744,-0.06719228104181771,124.640644167577,127.22570404848467,121.09617095151533,46.017699115044245,2.5747767857142856,-28418800.0,26.97917576368819,-0.06338122030460253
1999-03-05,127.5,128.125,126.5625,127.546875,81.20465850830078,10703100,124.26328125,58.95315966426715,124.79013732546167,0.1608810262721775,124.72948111363627,127.63741727184538,120.88914522815463,81.63716814159292,2.5904017857142856,-17715700.0,36.00133759928704,-0.024864803494314372
1999-03-08,128.28125,128.796875,127.25,128.375,81.73190307617188,4802200,124.47890625,60.93718769582593,125.34165466000603,0.34830278654048813,124.77880277268467,128.31814428164785,120.63966821835214,93.36283185840708,2.5044642857142856,-12913500.0,40.75996944311865,0.0012840633866843215
1999-03-09,128.125,129.9375,127.75,128.0625,81.53292083740234,7893400,124.66640625,59.76326049833788,125.76024625077433,0.42683411100190505,124.85023811604786,128.82447093842475,120.50834156157522,77.01149425287356,2.4386160714285716,-20806900.0,47.49544758180554,-0.03754810934193236
1999-03-10,128.46875,129.25,127.78125,129.1875,82.24916076660156,3950000,125.04921875,62.559579171673136,126.2875160583475,0.5237633285219965,124.89694665902695,129.3973656041169,120.70107189588306,90.80459770114942,2.3895089285714284,-16856900.0,53.11606672981545,0.037704523895501454
1999-03-11,129.6875,131.1875,128.875,130.625,83.16435241699219,6583700,125.46484375,65.82756264667759,126.95482128014021,0.645892056605398,124.99794969079831,130.2760178987881,120.65366960121192,94.01993355481729,2.385044642857143,-10273200.0,53.75565415029072,0.05094515725633386
1999-03-12,131.0,131.03125,129.21875,129.375,82.36853790283203,5286500,125.67734375,60.853496989672365,127.32715646781094,0.604431069822414,125.059058123787,130.79122243868616,120.56346506131386,80.73089700996677,2.2667410714285716,-15559700.0,46.50361577011917,-0.0017977802672977591
1999-03-15,129.9375,131.25,129.5,131.21875,83.5423583984375,5394400,126.05703125,65.04862060587168,127.9258631650708,0.6586669492227795,125.14557686285147,131.6358002862394,120.4782622137606,99.66996699669967,2.2645089285714284,-10165300.0,45.36380205670626,0.052969634171837844
1999-03-16,131.125,131.65625,130.46875,130.71875,83.22405242919922,4547500,126.44921875,63.0745679667568,128.3555380627522,0.6189667511872036,125.2107954078307,132.18668072205315,120.71175677794686,90.50632911392405,2.0747767857142856,-14712800.0,51.025169508229204,0.08201502069737826
1999-03-17,130.6875,130.9375,129.625,130.15625,82.86593627929688,4524100,126.81953125,60.837748286578,128.63257066848263,0.517071035222854,125.26770787599399,132.50752352012188,121.13153897987812,84.81012658227847,1.9832589285714286,-19236900.0,54.5781960362682,0.113965699246529
1999-03-18,129.78125,132.375,129.75,132.25,84.19896697998047,3506300,127.24609375,65.71197909222445,129.18909825794685,0.5498710753873968,125.32943268782039,133.2270107975304,121.26517670246959,98.82005899705014,2.025669642857143,-15730600.0,62.032059900406345,0.11580736701496483
1999-03-19,132.3125,132.625,129.6875,129.6875,82.76775360107422,5526700,127.51796875,56.45142307450815,129.26577544903193,0.3669721091388478,125.3893238565821,133.41925438817978,121.61668311182021,72.91066282420749,2.0970982142857144,-21257300.0,63.225535762486864,0.08678281523591083
1999-03-22,130.0625,130.59375,129.421875,129.9375,82.92729949951172,4603800,127.63671875,57.08681844733782,129.36911768764242,0.2371158263113713,125.44080085832111,133.6365377833865,121.6368997166135,75.21613832853026,1.9665178571428572,-16653500.0,66.72656549328218,0.015642527331172662
1999-03-23,129.3125,129.53125,125.703125,126.1875,80.5340347290039,9713800,127.57109375,46.19823454594593,128.87963804338975,-0.10849813943460385,125.45821671869248,133.6058194920757,121.5363680079243,31.21869782971619,2.1417410714285716,-26367300.0,65.10963898099706,-0.0340406724621288
1999-03-24,126.84375,127.171875,125.625,126.90625,80.99275970458984,6280900,127.65390625,48.23618270019793,128.57603988286826,-0.285794711336691,125.47973015676507,133.59931541262443,121.70849708737558,18.303571428571427,2.09375,-20086400.0,56.954163299351386,0.04145044734248487
1999-03-25,128.0625,129.5,127.75,129.5,82.64808654785156,6639600,127.92578125,54.878439408086734,128.71818759319623,-0.227989518743845,125.54189412379215,133.67371490152505,122.17784759847494,55.35714285714286,2.0580357142857144,-13446800.0,54.81972067963159,0.08766854091602977
1999-03-26,128.625,129.125,127.71875,128.5625,82.0497817993164,6159700,128.17578125,52.26777402306817,128.69423565578143,-0.25069382968328413,125.58461198726754,133.54726949807204,122.80429300192795,41.964285714285715,2.0747767857142856,-19606500.0,47.98560031957775,0.11895326483574489
1999-03-29,129.15625,131.4375,129.15625,131.15625,83.70511627197266,5863900,128.53828125,58.19341903485476,129.0730070933535,-0.09674223290781914,125.65862659499456,133.6697605764831,123.40680192351692,79.01785714285714,2.1238839285714284,-13742600.0,46.71046679072903,0.12058350666247643
1999-03-30,129.9375,131.21875,129.5625,130.46875,83.26638793945312,5401400,128.92109375,56.20181252873901,129.28773677129914,-0.049317746950172436,125.71677376645904,133.34801167131621,124.49417582868381,69.19642857142857,2.1372767857142856,-19144000.0,40.92000106454979,0.1809499555976618
1999-03-31,131.15625,131.609375,128.3125,128.375,81.9301528930664,7413600,129.16640625,50.53007164605171,129.1473157295608,-0.16077964482157592,125.76015885568593,132.79248757408976,125.54032492591023,39.285714285714285,2.2075892857142856,-26557600.0,32.32723706967836,0.06636619603495802
1999-04-01,129.6875,129.6875,128.125,129.34375,82.54838562011719,7683600,129.38203125,52.898562935131956,129.17753638655145,-0.17017738829321338,125.81976866771006,132.4413487928718,126.32271370712823,53.125,2.189732142857143,-18874000.0,31.411712898987588,0.06193081856741703
1999-04-05,130.9375,132.59375,130.25,132.40625,84.5029296875,5791100,129.625,59.49994917872019,129.67426155785122,0.018895450452940388,125.90132133177374,132.83861208480067,126.41138791519934,96.875,2.2879464285714284,-13082900.0,31.780160604166895,0.08222510536756157
1999-04-06,132.1875,132.984375,131.15625,132.09375,84.30345153808594,5381300,129.8109375,58.59746740457236,130.04649054895106,0.10702661254564072,125.97175876641597,133.14798501269314,126.47388998730686,87.89808917197452,2.333705357142857,-18464200.0,32.49874206699823,0.06451426381013621
1999-04-07,132.6875,133.375,131.375,133.15625,84.98157501220703,6248600,130.065625,60.7758729437055,130.52491507988165,0.21477485858045098,126.06541472958315,133.6117786334602,126.51947136653982,97.17741935483872,2.3828125,-12215600.0,39.21390176093265,0.15572395534156971
1999-04-08,133.1875,134.9375,132.28125,134.84375,86.05854797363281,5909100,130.3484375,64.01434916630855,131.18935122143833,0.3685668962203148,126.17231261709202,134.4572712020917,126.23960379790826,98.99328859060402,2.385044642857143,-6306500.0,40.96147106843497,0.1690034064850804
1999-04-09,134.4375,135.5,133.59375,134.875,86.07849884033203,4365800,130.5609375,64.0735044042861,131.75637411044784,0.43661821347146734,126.24991283639986,135.14241277628756,125.97946222371243,93.67088607594937,2.3113839285714284,-1940700.0,46.61103626006613,0.15607339999165498
1999-04-12,133.46875,136.40625,133.21875,136.3125,86.99588775634766,8213200,130.9078125,66.77884003001563,132.45731655499432,0.536109994273265,126.41592617975557,136.1185236896526,125.6971013103474,99.1304347826087,2.455357142857143,6272500.0,53.94579566885413,0.2538201604687474
1999-04-13,136.25,136.46875,134.5,135.4375,86.43748474121094,10071400,131.11875,63.637573480705484,132.91580631576443,0.5012922742744228,126.59481974064829,136.71011875954898,125.52738124045105,90.48991354466858,2.2935267857142856,-3798900.0,64.71463016524444,0.19836028691796825
1999-04-14,136.0625,136.0625,132.6875,133.15625,84.98157501220703,11551700,131.240625,56.21329168069746,132.95279765180067,0.293231027359391,126.74073476075597,136.90111610408897,125.58013389591102,62.142857142857146,2.424107142857143,-15350600.0,60.90188920535653,0.14410344235611602
1999-04-15,133.4375,133.5625,131.0,132.65625,84.66244506835938,11150000,131.365625,54.706809396437414,132.90717493613903,0.10049788927565917,126.86504289394682,137.03569661956965,125.69555338043033,56.42857142857143,2.421875,-26500600.0,51.69088643896792,0.16716451846620317
1999-04-16,132.90625,132.90625,131.1875,131.53125,83.94447326660156,6476200,131.3296875,51.37093504572713,132.69549417673304,-0.11263959247698874,126.9213091098902,136.98525048531965,125.67412451468034,40.823970037453186,2.4174107142857144,-32976800.0,51.449972692943504,0.11337458607924394
1999-04-19,132.6875,134.53125,128.375,129.5,82.64808654785156,12487200,131.3203125,45.925666481753,132.2038796880049,-0.3849711319758802,126.97990213484157,136.98794607253242,125.65267892746756,16.479400749063668,2.6517857142857144,-45464000.0,42.988355911486295,0.09176219430787193
1999-04-20,129.8125,131.1875,129.0,131.125,83.68521118164062,9049600,131.3796875,50.45062578724579,132.0378981975426,-0.4459175303688476,127.04705313906048,137.011090106145,125.74828489385499,35.95505617977528,2.689732142857143,-36414400.0,41.60591491921704,0.14890333686041538
1999-04-21,131.0625,135.625,130.40625,134.875,86.07849884033203,5772200,131.8140625,58.981049975277635,132.47437539792065,-0.2345480347503459,127.1271126636956,137.08803171052344,126.54009328947657,80.89887640449437,2.8270089285714284,-30642200.0,47.420498187326295,0.2297338942126059
1999-04-22,135.125,136.375,134.390625,136.15625,86.89620208740234,6897400,132.2765625,61.42464736542214,133.0408176443944,-0.020591825767302785,127.23612610932244,137.35717398639162,127.19595101360841,96.13899613899613,2.857142857142857,-23744800.0,54.030044079514944,0.23721578101080548
1999-04-23,135.875,136.75,135.0,135.8125,86.67684173583984,4593100,132.5921875,60.38527851085641,133.46723031448755,0.08011297625141234,127.3045299127721,137.730507601978,127.453867398022,88.80597014925374,2.75,-28337900.0,53.58689697449628,0.19296255838472892
1999-04-26,136.5,136.8125,135.46875,136.59375,87.1754150390625,3606500,132.99375,61.96068183514188,133.94823334302794,0.1761671564174423,127.3623427774197,138.06088157204522,127.92661842795479,97.4074074074074,2.7154017857142856,-24731400.0,52.87030662077329,0.20472563187371748
1999-04-27,137.125,137.5,135.84375,137.25,87.59419250488281,5147200,133.2984375,63.28162042267546,134.45619744410055,0.2558923694957629,127.44939566872786,138.6264710981507,127.97040390184932,97.26027397260275,2.6908482142857144,-19584200.0,52.45401300837439,0.19999166957868275
1999-04-28,136.4375,137.25,135.0,135.375,86.39759063720703,5544300,133.54375,57.17281721136545,134.5975516834697,0.1590818829286902,127.52385149169864,138.77410956547985,128.31339043452013,76.71232876712328,2.661830357142857,-25128500.0,46.95591025247458,0.1704538022614176
1999-04-29,135.5625,136.0625,133.8125,134.34375,85.73942565917969,9824300,133.8421875,54.080617345235645,134.55850527062822,0.010180779622329439,127.63551959656003,138.47813094532864,129.20624405467134,65.41095890410958,2.6863839285714284,-34952800.0,40.63692605962633,0.1809952085397707
1999-04-30,135.09375,135.625,131.5,133.25,85.04141998291016,10991900,134.0375,50.934132353259635,134.35719676745464,-0.16757587925529993,127.73652572831715,138.17815013646742,129.89684986353257,53.42465753424658,2.7533482142857144,-45944700.0,32.33483529016813,0.13694241903488333
1999-05-03,133.4375,135.84375,133.09375,135.6875,86.59706115722656,10709700,134.2015625,56.94599224258053,134.56185880323085,-0.12836227887059204,127.87349290600827,138.33007351575773,130.07305148424226,80.13698630136986,2.8091517857142856,-35235000.0,32.69129398015967,0.16262318841964918
1999-05-04,135.125,135.8125,133.125,133.75,85.36051177978516,10509300,134.284375,51.540223810834334,134.43695744888763,-0.2341212807259656,127.97117880991465,138.29975968203644,130.26899031796358,58.9041095890411,2.760044642857143,-45744300.0,32.988292971398224,0.12118766104373355
1999-05-05,133.9375,135.0625,131.84375,134.8125,86.0385971069336,10032300,134.3671875,54.11274108607034,134.49473322598183,-0.23321563823402047,128.07804535955682,138.35281520554813,130.38155979445187,70.54794520547945,2.806919642857143,-35712000.0,33.28188946047854,0.14042389060774393
1999-05-06,134.4375,135.125,132.375,133.984375,85.51007843017578,13507200,134.32421875,51.80442441138738,134.4162165758308,-0.2856258634197324,128.1997046398417,138.30674218459123,130.34169531540877,61.47260273972602,2.880580357142857,-49219200.0,31.284677670268408,0.11545869586821769
1999-05-07,134.5,135.125,133.4375,135.0,86.15829467773438,8680700,134.33046875,54.37494690396901,134.50602941031835,-0.2503911941750807,128.28854971429266,138.31702194717553,130.34391555282446,70.58823529411765,2.5613839285714284,-40538500.0,39.79930059232476,0.14631122554065928
1999-05-10,134.84375,135.71875,133.53125,134.328125,85.72945404052734,5580100,134.23125,52.384472512609904,134.4786595010386,-0.2691910781613849,128.3388496113864,138.10734545211974,130.35515454788023,55.2863436123348,2.5613839285714284,-46118600.0,45.945818320277546,0.09485752169483568
1999-05-11,135.3125,136.875,134.71875,135.6875,86.59706115722656,7000600,134.24375,55.90180964455728,134.66463496241727,-0.1906300817572406,128.41483802561584,138.13779540781871,130.3497045921813,69.79166666666666,2.3705357142857144,-39118000.0,46.58356649409272,0.09521629774915207
1999-05-12,135.75,137.21875,131.5,136.75,87.27510070800781,13865800,134.4234375,58.48325556408312,134.9854603528146,-0.07367485339444158,128.58212364849197,138.4360474038067,130.41082759619331,87.5,2.6372767857142856,-25252200.0,38.06408653527899,0.2102240471320331
1999-05-13,137.25,138.0,136.8125,137.34375,87.6540756225586,4485700,134.6578125,59.89608081110688,135.3482741446893,0.031467539389264276,128.63864388064866,138.78185171226968,130.53377328773033,89.90384615384616,2.6015625,-20766500.0,38.03439012476095,0.1960544729406863
1999-05-14,134.5625,135.875,133.5,133.78125,85.38040924072266,8370100,134.7703125,49.09966466095535,135.1071935070448,-0.14161974841431757,128.69980937439698,138.65080123795434,130.88982376204564,35.09615384615385,2.7801339285714284,-29136600.0,33.65886305125862,0.1788135139964757
1999-05-17,133.625,134.484375,132.375,134.1875,85.6396713256836,6268100,135.0046875,50.202006369363886,134.96570219826867,-0.22642335483581366,128.7482563871804,138.01314084509295,131.99623415490703,41.34615384615385,2.8125,-22868500.0,29.217245247658425,0.26320321995809226
1999-05-18,134.53125,134.984375,132.625,133.9375,85.48018646240234,8218600,135.1453125,49.49167810814725,134.80751724468888,-0.2928111921801225,128.80763705448993,137.60263950373496,132.68798549626501,37.5,2.8203125,-31087100.0,35.017596694046645,0.2169109318261171
1999-05-19,134.46875,135.0,133.25,134.90625,86.09841918945312,5052400,135.146875,52.307740716279135,134.8227068993521,-0.2657310683909584,128.850238816852,137.60351794767556,132.69023205232443,52.40384615384615,2.7845982142857144,-26034700.0,40.47641770347038,0.22039822339054546
1999-05-20,135.125,135.59375,134.0625,134.09375,85.57988739013672,4670400,135.04375,49.79987676946781,134.71055968406716,-0.29455618099392145,128.88388065194644,137.49514007960056,132.59235992039942,39.90384615384615,2.599330357142857,-30705100.0,46.62751736157483,0.16061423511218767
1999-05-21,134.125,134.6875,132.59375,133.34375,85.10120391845703,6418200,134.9203125,47.53435523679329,134.50028127113376,-0.35225059556149696,128.9228592691744,137.45589196831236,132.38473303168763,28.365384615384613,2.552455357142857,-37123300.0,38.899933643300926,0.14935031071228927
1999-05-24,133.84375,133.84375,130.390625,131.125,83.68521118164062,7952000,134.646875,41.5170964527459,133.98100722942087,-0.5179446361339701,128.94644965360922,137.57216105776126,131.72158894223872,9.650924024640657,2.607142857142857,-45075300.0,39.85414653608649,0.10236237533754476
1999-05-25,131.375,132.34375,128.4375,129.0,82.32897186279297,15406400,134.234375,36.72243643667045,133.21469842489458,-0.735481388004571,128.94753847257616,137.85754547752467,130.61120452247533,5.88235294117647,2.65625,-60481700.0,38.1552968786432,0.012160673528178727
1999-05-26,129.3125,131.0,128.09375,130.4375,83.24642181396484,12575900,133.9875,41.63300501891514,132.78743712875695,-0.7450817727548258,128.9718637332009,137.94121296594747,130.03378703405255,23.65930599369085,2.6674107142857144,-47905800.0,38.59194930315855,0.07499944510862559
1999-05-27,129.84375,130.28125,128.0,128.5625,82.0497817993164,14515400,133.6984375,37.54074669458267,132.1374468012559,-0.833546222279764,128.96429237024495,138.32976873730112,129.0671062626989,5.625,2.720982142857143,-62421200.0,29.58043557716978,0.0613427582555193
1999-05-28,129.0,130.75,128.59375,130.203125,83.09686279296875,8748000,133.54609375,42.83548546538678,131.83985883183192,-0.7405448923213837,128.97794898174374,138.4329349169788,128.6592525830212,22.03125,2.720982142857143,-53673200.0,31.23885989666283,0.09483018179637544
1999-06-01,130.125,130.15625,128.375,129.75,82.80770111083984,6705300,133.24921875,41.781995720300394,131.51834208847316,-0.6706099927648572,128.98441789801203,138.30673614653745,128.19170135346258,17.5,2.669642857142857,-60378500.0,25.55795122967929,0.06421788329520596
1999-06-02,129.75,130.1875,128.015625,129.875,82.88744354248047,6981900,133.05546875,42.20427426209611,131.26552022870806,-0.5803757451913195,128.99212058643798,138.32467581288356,127.78626168711644,18.75,2.416294642857143,-53396600.0,27.17923002684128,0.12603688870493518
1999-06-03,130.6875,130.875,129.78125,130.59375,83.34613037109375,6076600,132.84453125,44.6886018611693,131.16217096275298,-0.4429339562942809,129.00408690294515,138.15518761546633,127.53387488453363,32.93650793650794,2.4051339285714284,-47320000.0,28.008139645946017,0.09667140743250918
1999-06-04,131.46875,133.359375,130.9375,133.21875,85.02143859863281,9787200,132.80625,52.68742132952827,131.47856773771406,-0.16044636300838255,129.05420149373364,138.093296219796,127.51920378020401,68.72427983539094,2.328125,-37532800.0,35.98523630149877,0.13675207176788065
1999-06-07,133.4375,134.1875,132.90625,133.5625,85.2408447265625,5299100,132.734375,53.6330441082487,131.79917270114268,0.05292630816782684,129.08303985993248,137.93421566367687,127.53453433632313,73.25102880658436,2.2689732142857144,-32233700.0,40.8462170666449,0.09526485079640348
1999-06-08,133.375,133.796875,131.59375,132.25,84.40316772460938,4895700,132.63046875,49.560045243751524,131.86853074712073,0.10597510167933732,129.10164591237117,137.77901537800605,127.48192212199395,55.96707818930041,2.2578125,-37129400.0,34.77013492666991,0.09281946763551752
1999-06-09,132.40625,133.09375,131.8125,132.125,84.32340240478516,7409700,132.45234375,49.177009466430114,131.907987555256,0.13129702633561036,129.12829251367083,137.39807592590202,127.50661157409799,54.32098765432099,2.224330357142857,-44539100.0,29.67138405635754,0.07374230728530787
1999-06-10,131.4375,131.46875,129.59375,130.90625,83.54557800292969,7040700,132.16015625,45.485767828319034,131.7538740852166,0.06781304733688764,129.14305867015872,136.71160143465403,127.60871106534596,43.45794392523364,2.2957589285714284,-51579800.0,25.1069810947658,0.021005970430324743
1999-06-11,131.21875,132.21875,129.09375,129.8125,82.84751892089844,12824800,131.78359375,42.40925239261092,131.45520114902945,-0.04018216820992082,129.15303504090156,135.73608030651562,127.83110719348437,29.292929292929294,2.369419642857143,-64404600.0,23.86542405272678,-0.019113411959733755
1999-06-14,130.6875,130.75,129.546875,129.9375,82.92729949951172,6823500,131.59140625,42.88471085139763,131.22170866456338,-0.09254551577939507,129.15920610810142,135.50854600510394,127.67426649489607,31.313131313131315,2.208705357142857,-57581100.0,24.09995990496361,0.005115180149408327
1999-06-15,130.46875,131.65625,130.078125,130.8125,83.48575592041016,5700900,131.42265625,46.23108036995627,131.15875348539979,-0.059220735249416734,129.1700012412625,135.15533933402313,127.68997316597685,45.45454545454545,2.052455357142857,-51880200.0,31.061038164581234,-0.024902449705482492
1999-06-16,132.375,133.875,132.375,133.3125,85.0812759399414,7865800,131.39140625,54.44377835313346,131.4900991030306,0.12990344359489692,129.20698787090984,135.04506838803496,127.737744111965,85.85858585858585,2.0636160714285716,-44014400.0,39.55245373112526,-0.018559026034796446
1999-06-17,132.875,135.5625,132.625,134.5625,85.87906646728516,8162800,131.37421875,57.905812600599226,131.9627761641028,0.3266973090020305,129.25615491705614,134.96088188535884,127.78755561464119,86.74948240165632,2.099330357142857,-35851600.0,49.78951534614764,-0.029702117526989487
1999-06-18,134.0625,134.6875,133.375,134.3125,85.97828674316406,2875100,131.38515625,56.97326829364045,132.3242721388562,0.42151102077133523,129.27245243785725,135.007890838745,127.762421661255,83.4368530020704,2.036830357142857,-38726700.0,43.90364461942433,0.004788071917809456
1999-06-21,134.46875,135.25,133.65625,134.625,86.17829895019531,4646400,131.44921875,57.88625792213449,132.67823027133986,0.48237198349934385,129.30018900285964,135.25830472949346,127.64013277050655,87.5776397515528,2.0200892857142856,-34080300.0,49.66013918775334,0.022230175338473455
1999-06-22,134.0,135.1875,133.5,133.6875,85.57821655273438,5862400,131.57734375,54.17251031852626,132.8335025372876,0.4378900855718676,129.32868731894357,135.51086663439617,127.64382086560386,71.01449275362319,1.9854910714285714,-39942700.0,50.12107099206697,0.02258290828210826
1999-06-23,133.0,133.625,132.125,133.03125,85.1581039428711,9629200,131.77890625,51.67339317677005,132.86392522385873,0.3466638158757195,129.36777400833444,135.5667942767401,127.99101822325991,60.86956521739131,2.0189732142857144,-49571900.0,42.194241809801426,0.10745120872206367
1999-06-24,132.875,132.9375,130.65625,132.03125,84.51795959472656,9176900,131.85859375,48.03678156097452,132.73582134326506,0.20819387244907056,129.39430378124752,135.59435997950928,128.12282752049074,45.410628019323674,1.9910714285714286,-58748800.0,32.494685126902596,0.07131923111130284
1999-06-25,132.59375,133.015625,131.25,131.703125,84.30789184570312,4087000,132.015625,46.871154566907926,132.57694498276274,0.08977430976428714,129.4045005227961,135.4170958747596,128.6141541252404,40.33816425120773,2.025669642857143,-62835800.0,31.609016097745965,0.11478766424422482
1999-06-28,132.6875,133.625,132.5,133.3125,85.338134765625,5028900,132.17109375,52.90708075636073,132.69010729310693,0.11357179627834155,129.42562277826292,135.50736451404413,128.8348229859559,65.21739130434783,2.005580357142857,-57806900.0,36.77061767836034,0.10274327184698599
1999-06-29,133.0,135.1875,132.78125,134.5625,86.1383285522461,6956200,132.41171875,56.9938623480562,132.97816770955203,0.20206734443018362,129.46374245554455,135.70668967059922,129.1167478294008,84.54106280193237,2.0859375,-50850700.0,44.19919392253364,0.10033731503947116
